time_s,node_BUS2 A_voltage,node_BUS1 A_voltage,node_BUS2 B_voltage,node_BUS1 B_voltage,node_BUS2 C_voltage,node_BUS1 C_voltage,node_BUSC A_voltage,node_BUSC B_voltage,node_BUSC C_voltage,node_BUS0 A_voltage,node_BUS0 B_voltage,node_BUS0 C_voltage,node_GEN1 A_voltage,node_GEN1 B_voltage,node_GEN1 C_voltage,node_GEN2 A_voltage,node_GEN2 B_voltage,node_GEN2 C_voltage,node_GEN3 A_voltage,node_GEN3 B_voltage,node_GEN3 C_voltage,node_WNDG1_saturated_transformer_internal_top_voltage,node_WNDG2_saturated_transformer_internal_top_voltage,node_WNDG3_saturated_transformer_internal_top_voltage,node_WNDG4_saturated_transformer_internal_top_voltage,node_WNDG5_saturated_transformer_internal_top_voltage,node_WNDG6_saturated_transformer_internal_top_voltage,node_WNDG7_saturated_transformer_internal_top_voltage,node_WNDG8_saturated_transformer_internal_top_voltage,node_WNDG9_saturated_transformer_internal_top_voltage,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,output_fixed_5,output_fixed_6,output_fixed_7,output_fixed_8,output_fixed_9,output_fixed_10,output_fixed_11,output_fixed_12,branch_voltage_branch_fixed_1,branch_voltage_branch_fixed_2,branch_voltage_branch_fixed_3,FCTRL1,TORQIN,MACHV,FCTR2,TQ2,MACH2V,synchronous_machine_1_d_axis_current,synchronous_machine_1_q_axis_current,synchronous_machine_1_zero_sequence_current,synchronous_machine_1_field_current,synchronous_machine_1_d_axis_damper_current,synchronous_machine_1_generator_field_current,synchronous_machine_1_q_axis_damper_current,synchronous_machine_1_phase_a_current,synchronous_machine_1_phase_b_current,synchronous_machine_1_phase_c_current,synchronous_machine_1_electromagnetic_torque,synchronous_machine_1_mechanical_angle_2,synchronous_machine_1_mechanical_speed_2,synchronous_machine_1_shaft_torque_1,synchronous_machine_1_shaft_torque_2,synchronous_machine_1_shaft_torque_3,synchronous_machine_2_d_axis_current,synchronous_machine_2_q_axis_current,synchronous_machine_2_zero_sequence_current,synchronous_machine_2_field_current,synchronous_machine_2_d_axis_damper_current,synchronous_machine_2_generator_field_current,synchronous_machine_2_q_axis_damper_current,synchronous_machine_2_phase_a_current,synchronous_machine_2_phase_b_current,synchronous_machine_2_phase_c_current,synchronous_machine_2_electromagnetic_torque,synchronous_machine_2_mechanical_angle_2,synchronous_machine_2_mechanical_speed_2,synchronous_machine_2_shaft_torque_1,synchronous_machine_2_shaft_torque_2,synchronous_machine_2_shaft_torque_3,synchronous_machine_3_d_axis_current,synchronous_machine_3_q_axis_current,synchronous_machine_3_zero_sequence_current,synchronous_machine_3_field_current,synchronous_machine_3_d_axis_damper_current,synchronous_machine_3_generator_field_current,synchronous_machine_3_q_axis_damper_current,synchronous_machine_3_phase_a_current,synchronous_machine_3_phase_b_current,synchronous_machine_3_phase_c_current,synchronous_machine_3_electromagnetic_torque,synchronous_machine_3_mechanical_angle_2,synchronous_machine_3_mechanical_speed_2,synchronous_machine_3_shaft_torque_1,synchronous_machine_3_shaft_torque_2
0.002,227254.913065,1.89249532687e-06,48137.9150685,-2.78491464577e-07,-275392.828133,-1.6140038623e-06,100.246173019,-25.8475199026,-74.3986531168,1.09153903954e-15,-6.0341880523e-16,-4.88120231235e-16,14747.4528155,-5229.92886624,-9517.5239493,14747.2723607,-5229.63479065,-9517.63757002,15097.281557,-5335.01006902,-9762.27148802,13418.3318019,-5539.36261114,-7878.96919072,13418.3886232,-5539.27240176,-7879.11622143,13540.6628142,-5714.26224379,-7826.40057045,-1023.64795172,134.090867383,889.557084333,-944.714132875,123.649162672,821.064970204,14747.4528155,-5229.92886624,-9517.5239493,14747.2723607,-5229.63479065,-9517.63757002,15097.281557,-5335.01006902,-9762.27148802,227254.913065,48137.9150685,-275392.828133,100.246171127,-25.8475196241,-74.3986515028,1.05,0.5,-0.000344799867157,0.95,0.75,-1.12274405935e-05,-5890.66256297,16151.831685,3.45368832445e-12,2294.05849588,291.364454302,-262.217972417,-1386.16750689,13937.6601101,-8416.93540235,-5520.72470775,0.94842761723,59.9959775621,-0.128676127155,-0.000183103989379,-0.0117935755355,-0.000344799867157,-5888.70727744,16151.8261059,5.94711657821e-12,2293.39887995,291.773471283,-262.217886763,-1386.1670206,13937.2912275,-8415.40575535,-5521.88547212,0.94840328055,59.995977651,-0.128672916442,0.000490057322227,-0.0111336624379,-1.12274405935e-05,-4638.16714284,11528.992904,5.00481664091e-13,8014.09688162,382.601404804,-235.787502139,-1344.89267488,9454.77154898,-1538.24684203,-7916.52470695,1.1826647607,89.9953340671,-0.14056595011,0.00742527205893,-0.00494404785681
0.0022,175434.07933,2.03696871386e-06,86954.0661354,-2.23717958989e-07,-262388.145465,-1.81325075487e-06,120.992232385,-28.4978106671,-92.4944217181,4.89340494976e-16,-2.70486752653e-16,-2.18853740945e-16,12577.8875144,-2350.34627309,-10227.5412413,12577.6294937,-2350.14315943,-10227.4863342,13602.8808953,-2978.31680001,-10624.5640953,11798.6435812,-2975.4598697,-8823.18371151,11798.6161417,-2975.33088143,-8823.28526026,11997.1163771,-3487.94484413,-8509.17153294,-1087.78368572,97.9319330412,989.851752682,-1003.78120818,90.225643887,913.555564298,12577.8875144,-2350.34627309,-10227.5412413,12577.6294937,-2350.14315943,-10227.4863342,13602.8808953,-2978.31680001,-10624.5640953,175434.07933,86954.0661354,-262388.145465,120.992230348,-28.4978104434,-92.4944199049,1.05,0.5,-0.000352141086574,0.95,0.75,-1.82042106241e-05,-7240.84410996,17775.0055018,-1.23960499897e-12,2369.95558923,356.758322315,-289.627924855,-1523.85633495,15619.6439425,-8909.98756791,-6709.65637454,1.04546765783,59.9943512838,-0.155162985664,-2.32963361204e-05,-0.0155507174444,-0.000352141086574,-7238.67957093,17775.0020756,-5.43997228422e-12,2369.22752437,357.208979763,-289.627872234,-1523.85603634,15619.1094057,-8908.26139227,-6710.84801342,1.04543820388,59.9943514159,-0.155158643611,0.00065295332217,-0.0148914355437,-1.82042106241e-05,-5670.19877959,12641.238253,4.99225410916e-13,8073.95668744,466.155316219,-259.512020412,-1473.23982188,10385.4316235,-1309.01437111,-9076.41725239,1.30081572187,89.9935564358,-0.16968922895,0.0099326688101,-0.00661179192924
0.0024,205542.90698,2.17194619851e-06,97877.7308978,-1.49861945181e-07,-303420.637878,-2.02208425333e-06,143.21234968,-30.468405672,-112.743944008,2.19387458607e-16,-1.2123740167e-16,-9.81500563199e-17,14983.5909168,-3121.97208193,-11861.6188349,14983.3502681,-3121.69883545,-11861.6514326,15118.3523517,-3144.5374981,-11973.8148536,13762.9987545,-3762.0642642,-10000.9344903,13763.0150699,-3761.9439619,-10001.071108,13819.0392342,-3829.42998503,-9989.60924914,-1163.68662149,57.5916011854,1106.09502031,-1073.70145154,52.9441311911,1020.75732035,14983.5909168,-3121.97208193,-11861.6188349,14983.3502681,-3121.69883545,-11861.6514326,15118.3523517,-3144.5374981,-11973.8148536,205542.90698,97877.7308978,-303420.637878,143.212347508,-30.4684055221,-112.743941986,1.05,0.5,-0.000362614118311,0.95,0.75,-2.82825603218e-05,-8730.4294288,19031.1705179,1.13265804082e-11,2453.83666904,428.742153802,-311.481591048,-1629.43533033,17075.3581265,-9263.64964515,-7811.70848135,1.12146764554,59.9924087992,-0.183864530415,0.000165991834669,-0.0200350126257,-0.000362614118311,-8728.05136147,19031.1686256,-1.64633593814e-11,2453.0401321,429.234013697,-311.481562029,-1629.43516533,17074.6345956,-9261.72738974,-7812.90720588,1.12143316171,59.992408989,-0.183858810616,0.0008460088853,-0.0193763933215,-2.82825603218e-05,-6818.47591579,13519.0854351,4.97972311048e-13,8140.66595378,558.925009603,-278.655257783,-1573.05249691,11198.3666611,-1063.09685649,-10135.2698046,1.39702212881,89.9914311268,-0.201247177663,0.0129261131953,-0.00860185270386
0.0026,180743.704071,2.30806360325e-06,107234.740943,-6.85794872006e-08,-287978.445014,-2.23948411605e-06,166.862205123,-31.6193331944,-135.242871928,9.8374264356e-17,-5.43309836878e-17,-4.40432803909e-17,13645.6402322,-2070.66668178,-11574.9735504,13645.3599913,-2070.42982379,-11574.9301676,14158.3682385,-2186.43956466,-11971.9286738,12674.6648273,-2736.5402951,-9938.12453224,12674.6431556,-2736.4001993,-9938.24295634,12873.0866475,-2992.88876382,-9880.19788366,-1229.02050631,13.7333761113,1215.2871302,-1133.84267321,12.4182621031,1121.4244111,13645.6402322,-2070.66668178,-11574.9735504,13645.3599913,-2070.42982379,-11574.9301676,14158.3682385,-2186.43956466,-11971.9286738,180743.704071,107234.740943,-287978.445014,166.862202815,-31.6193331258,-135.242869689,1.05,0.5,-0.000377136570046,0.95,0.75,-4.2380826517e-05,-9880.23407238,19794.1181563,1.31304251865e-12,2519.24653457,483.584264367,-325.754891475,-1692.03499984,18062.9467881,-9134.11087493,-8928.83591315,1.16825188367,59.9901287283,-0.214082912003,0.000386095200023,-0.0252942238497,-0.000377136570046,-9877.66130551,19794.1040089,1.46413116155e-11,2518.38277726,484.118033599,-325.754670193,-1692.03377292,18062.0106083,-9132.01411307,-8929.99649526,1.16821211828,59.9901289931,-0.214075545502,0.00107065513123,-0.0246362912653,-4.2380826517e-05,-7762.5109658,14099.7281236,4.96722356571e-13,8196.57056014,635.208066577,-291.925344154,-1636.91235867,11676.4956594,-615.792309146,-11060.7033502,1.46441588862,89.9889338047,-0.234617751276,0.0164378505219,-0.0109352177009
0.0028,127609.138247,2.41274783067e-06,144007.955435,3.01903031225e-08,-271617.093681,-2.44293813379e-06,191.78160724,-31.8190593747,-159.962547865,4.4120466965e-17,-2.43348334211e-17,-1.97856334203e-17,11413.2728702,727.191173373,-12140.4640435,11412.9517735,727.370098364,-12140.3218719,12375.4353826,259.802307532,-12635.2376902,10932.6575808,-219.08907792,-10713.5685029,10932.586518,-218.928556302,-10713.6579617,11179.989424,-700.158027842,-10479.8313961,-1272.37205822,-44.7314943837,1317.1035526,-1173.66429614,-41.5930151569,1215.25731129,11413.2728702,727.191173373,-12140.4640435,11412.9517735,727.370098364,-12140.3218719,12375.4353826,259.802307532,-12635.2376902,127609.138247,144007.955435,-271617.093681,191.781604827,-31.8190594049,-159.962545422,1.05,0.5,-0.000396780344652,0.95,0.75,-6.15716905355e-05,-11516.947459,21085.2535877,-6.89752299193e-12,2611.80044457,562.254064216,-348.390215609,-1800.28577956,19606.8585362,-9262.7606351,-10344.0979011,1.24712736056,59.987493595,-0.245834625483,0.000637818009623,-0.0313667483016,-0.000396780344652,-11514.1581331,21085.2472333,1.31438610948e-12,2610.86847277,562.828434003,-348.390114671,-1800.28523083,19605.6992673,-9260.48317042,-10345.2160969,1.24708211596,59.9874939553,-0.245825314597,0.00132778890749,-0.0307095185807,-6.15716905355e-05,-9005.01352147,14965.0211233,4.95475539591e-13,8269.8797132,736.090403498,-310.978298765,-1734.63402299,12420.3657279,-142.073664326,-12278.2920636,1.56070066049,89.9860438132,-0.269780914633,0.0204945016907,-0.0136290384241
0.003,154130.996229,2.50634915432e-06,156865.492737,712.795502603,-310956.558366,-2.65391437375e-06,217.745817099,681.91801061,-186.868788703,1.9797506155e-17,1.47474920658e-10,-8.91307213461e-18,13640.2955347,146.061109332,-13786.3566441,13639.9958454,146.309730919,-13786.3055764,13780.0238547,188.172950934,-13968.1968056,12766.2391184,-842.665015194,-11922.0525335,12766.2136103,-842.515196529,-11922.1768441,12857.0876691,-912.515912737,-11943.0501867,-1326.237399,-107.779660459,1434.11305128,-1223.18454641,-99.831227409,1323.09974707,13640.2955347,146.061109332,-13786.3566441,13639.9958454,146.309730919,-13786.3055764,13780.0238547,188.172950934,-13968.1968056,154130.996229,156865.492737,-310956.558366,217.745814592,-30.8774919923,-186.868786049,1.05,0.5,-0.000422778518852,0.95,0.75,-8.70890538001e-05,-13221.7295608,21918.4011475,2.90921321094e-12,2708.45220792,643.923914205,-364.000606616,-1868.60552245,20857.032939,-9265.17926226,-11591.8536767,1.299453536,59.9844855342,-0.279171013493,0.000921861292528,-0.0382915564844,-0.000422778518852,-13218.7364774,21918.386357,-3.46556390971e-11,2707.45293737,644.539296397,-364.000372705,-1868.60424366,20855.6288182,-9262.74478709,-11592.8840311,1.29940247987,59.9844860143,-0.27915942831,0.00161821474995,-0.0376350369631,-8.70890538001e-05,-10329.7291066,15553.6782115,4.94231852231e-13,8348.19690126,843.366392436,-324.568956174,-1798.87404629,13041.0529608,317.478193322,-13358.5311541,1.63091057736,89.9827405453,-0.306748088382,0.0251221966813,-0.016700048509
0.0032,126002.813774,2.59880575627e-06,161435.200523,1699.43806632,-287343.038394,-2.8694434111e-06,244.69009686,1670.7701151,-216.025101619,8.89387309032e-18,2.70242391408e-10,-4.04010730944e-18,11925.8473183,1150.97116642,-13076.8184847,11925.4958243,1151.11005216,-13076.6058764,12549.1314433,1086.85524738,-13635.9866906,11339.6092393,188.678835404,-11524.6689653,11339.5029647,188.854553657,-11524.7384089,11619.124668,-122.94980153,-11492.555757,-1368.41603599,-171.932209087,1540.67249274,-1261.89753454,-159.082762537,1421.26392792,11925.8473183,1150.97116642,-13076.8184847,11925.4958243,1151.11005216,-13076.6058764,12549.1314433,1086.85524738,-13635.9866906,126002.813774,161435.200523,-287343.038394,244.690094261,-28.6679512215,-216.02509875,1.05,0.5,-0.000456531097883,0.95,0.75,-0.000120333789642,-14514.4127957,22376.7001893,-1.42561478599e-12,2782.67686027,704.830330136,-373.831100533,-1904.28821459,21652.8294936,-8811.79908254,-12841.030411,1.32919652067,59.9810903171,-0.313406159761,0.00123841198535,-0.0460988443986,-0.000456531097883,-14511.2177012,22376.6774034,1.7683812766e-11,2781.61059735,705.486587975,-373.830739509,-1904.28624554,21651.1696946,-8809.22586735,-12841.9438273,1.32914028669,59.981090945,-0.313391946785,0.0019422237997,-0.0454430328497,-0.000120333789642,-11383.0377859,15891.1389123,4.92991286636e-13,8411.16026205,927.428336187,-333.173854829,-1832.80047681,13311.5410602,970.046051369,-14281.5871116,1.67621632237,89.9790069255,-0.344891508564,0.030341609729,-0.0201612502769
0.0034,71767.1334026,2.65858683908e-06,195950.115435,3079.7250052,-267545.487391,-3.06630467126e-06,272.435672283,3054.63586542,-247.356640288,3.99927712684e-18,4.06719749021e-10,-1.85181250289e-18,9638.50661178,3857.127599,-13495.6342108,9638.15619136,3857.27784869,-13495.4340401,10475.5603359,3586.13410428,-14061.6944402,9482.31127396,2647.55837368,-12123.3245527,9482.21122112,2647.73355575,-12123.3996819,9765.2709209,2229.04069091,-11987.7665169,-1388.43788666,-249.192423911,1638.36725412,-1280.13499998,-230.434384279,1511.21397314,9638.50661178,3857.127599,-13495.6342108,9638.15619136,3857.27784869,-13495.4340401,10475.5603359,3586.13410428,-14061.6944402,71767.1334026,195950.115435,-267545.487391,272.435669625,-25.0891397807,-247.356637221,1.05,0.5,-0.000499609173647,0.95,0.75,-0.000162877898179,-16358.64132,23274.711979,-1.25707650857e-11,2887.64323486,792.733632186,-390.598006005,-1978.01220094,22983.88291,-8582.55551333,-14401.3273967,1.3861643321,59.9772974293,-0.348577648247,0.00158714229863,-0.0548098390519,-0.000499609173647,-16355.2306542,23274.6964844,-7.35930955597e-12,2886.50943926,793.429872604,-390.597756404,-1978.01086819,22981.959663,-8579.84935789,-14402.1103051,1.38610253929,59.9772982372,-0.348560427314,0.00229958443404,-0.0541547230072,-0.000162877898179,-12786.1339938,16477.3521442,4.9175383497e-13,8494.50597387,1040.34518677,-346.952000903,-1897.25113959,13845.7274781,1662.94146775,-15508.6689458,1.74647286168,89.9748296068,-0.384188143085,0.0361676630424,-0.0240217144811
0.0036,95288.750531,2.70619026344e-06,209673.046866,4905.80566931,-304688.711717,-3.26832587231e-06,300.745515059,4885.82639582,-280.791753713,1.80262838578e-18,5.60132438688e-10,-8.71920335992e-19,11648.6268157,3436.55232571,-15085.1791414,11648.2836602,3436.70705165,-15084.9907119,11854.8315211,3515.96832671,-15370.7998478,11173.3956105,2165.40716882,-13328.396607,11173.3014314,2165.57871883,-13328.4739779,11316.1229849,2062.31255679,-13368.0293694,-1418.00844097,-330.899490936,1750.30088058,-1307.18451001,-305.885559212,1614.28837708,11648.6268157,3436.55232571,-15085.1791414,11648.2836602,3436.70705165,-15084.9907119,11854.8315211,3515.96832671,-15370.7998478,95288.750531,209673.046866,-304688.711717,300.745512353,-19.9792734921,-280.791750445,1.05,0.5,-0.00055375739783,0.95,0.75,-0.000216466975841,-18183.7987398,23650.9440014,2.46940466188e-13,2991.93042921,879.284333483,-399.290258042,-2006.35143383,23975.3139878,-8259.77773435,-15715.5362534,1.41250043209,59.9730965499,-0.384614121535,0.00196755904566,-0.0644449557462,-0.00055375739783,-18180.1885702,23650.9107347,-4.55212529108e-11,2990.73019413,880.02113314,-399.289728066,-2006.34856348,23973.1142923,-8256.97796589,-15716.1363264,1.41243273504,59.9730975748,-0.384593470198,0.00268990874702,-0.0637905115743,-0.000216466975841,-14210.4537807,16741.2273688,4.90519489418e-13,8579.37666016,1154.49722037,-354.249962725,-1922.48172027,14242.6567025,2310.68589673,-16553.3425992,1.78599044431,89.9701959061,-0.424545190216,0.0426138678729,-0.0282894725103
0.0038,65001.9499659,2.75113863807e-06,208583.273758,7153.65272629,-273187.759852,-3.47082212299e-06,329.541185449,7140.41757939,-316.359887031,8.17374457601e-19,7.16165656717e-10,-4.3275661628e-19,9668.55492566,4290.71617659,-13959.2711023,9668.17559123,4290.74995995,-13958.9255512,10262.8825678,4377.99879763,-14640.8813654,9456.33019988,3113.89956322,-12555.0839862,9456.15746353,3114.08920135,-12555.100888,9797.05382483,2816.74353955,-12598.6515875,-1435.28716782,-410.882965288,1848.51765756,-1322.87324664,-379.736934014,1704.66326054,9668.55492566,4290.71617659,-13959.2711023,9668.17559123,4290.74995995,-13958.9255512,10262.8825678,4377.99879763,-14640.8813654,65001.9499659,208583.273758,-273187.759852,329.541182697,-13.2351468993,-316.35988356,1.05,0.5,-0.000620895129243,0.95,0.75,-0.000283021358936,-19546.4432046,23775.3870985,2.11569726384e-11,3071.02452704,942.5558324,-404.072926765,-2012.80818703,24523.2425156,-7505.134192,-17018.1083236,1.42320053068,59.9684814853,-0.420866608556,0.00237860968365,-0.0750146686667,-0.000620895129243,-19542.6232825,23775.3548618,5.57947016874e-11,3069.75749357,943.332463742,-404.072408816,-2012.8054122,24520.7668127,-7502.25268401,-17018.5141287,1.42312859022,59.968482769,-0.420842087112,0.00311224576844,-0.0743608607819,-0.000283021358936,-15311.6903026,16818.9355585,4.89288242181e-13,8645.93324468,1241.08045459,-357.790955,-1925.10450647,14282.143342,3138.88517662,-17421.0285187,1.80653231376,89.9650971921,-0.465348276226,0.0496875027684,-0.0329683007834
0.004,10272.2203353,2.76290964073e-06,240251.589119,9862.77120168,-249976.830611,-3.65010732015e-06,358.633342393,9857.97757046,-353.940614923,3.68844619218e-19,8.81547047921e-10,-2.3108783429e-19,7294.85176265,6908.03721051,-14202.8889732,7294.48980903,6908.14260623,-14202.6324153,8019.28071973,6818.93424859,-14838.2149683,7492.61206773,5507.48547896,-12979.2542603,7492.4838302,5507.66642958,-12979.3069734,7810.19223747,5145.27272092,-12934.621672,-1430.48842854,-502.283756236,1936.43308797,-1318.16549839,-464.126406392,1785.49343881,7294.85176265,6908.03721051,-14202.8889732,7294.48980903,6908.14260623,-14202.6324153,8019.28071973,6818.93424859,-14838.2149683,10272.2203353,240251.589119,-249976.830611,358.63333963,-4.7936312257,-353.940611273,1.05,0.5,-0.000703115803604,0.95,0.75,-0.000364635489572,-21509.5372819,24234.4348109,-2.2504222325e-13,3183.57263029,1035.23263583,-414.331191948,-2049.52336854,25582.6003358,-6949.04611791,-18633.5542179,1.45419889518,59.9634495493,-0.457371893459,0.00281875883907,-0.0865209442205,-0.000703115803604,-21505.4994489,24234.4004417,1.18495671138e-11,3182.23855179,1036.04847823,-414.330635803,-2049.52041039,25579.8397305,-6946.10388767,-18633.7358428,1.45412036718,59.963451139,-0.45734301579,0.0035651496673,-0.0858677242414,-0.000364635489572,-16812.1914271,17103.7783261,4.88060085484e-13,8736.68414144,1362.03078687,-365.535365615,-1952.77920431,14586.1216031,4021.89828985,-18608.019893,1.84790719059,89.9595283687,-0.506594773186,0.0573903416295,-0.0380582059492
0.0042,31342.557406,2.76190120961e-06,254063.062123,13084.4906506,-284681.25543,-3.83216107873e-06,387.779194379,13089.9634385,-393.425616511,1.65135498986e-19,1.06173890747e-09,-1.41257393014e-19,9102.75793017,6596.29357898,-15699.0515091,9102.39173191,6596.3092525,-15698.7009844,9372.68007221,6732.07579769,-16104.7558699,9043.60092789,5129.81294668,-14145.8110008,9043.42571031,5129.99601952,-14145.8188561,9246.36135581,4994.85016884,-14213.6086509,-1434.52938933,-597.620747095,2037.54998549,-1321.62101108,-552.143298997,1878.48631084,9102.75793017,6596.29357898,-15699.0515091,9102.39173191,6596.3092525,-15698.7009844,9372.68007221,6732.07579769,-16104.7558699,31342.557406,254063.062123,-284681.25543,387.779191617,5.47278783041,-393.425612679,1.05,0.5,-0.000802684516486,0.95,0.75,-0.000463575494433,-23348.8543973,24136.2081102,-3.22277053546e-11,3289.67452405,1121.35625548,-415.720015895,-2036.83377428,26272.6939927,-6341.35365019,-19931.3403425,1.45252775685,59.9579989486,-0.493937389905,0.003286246853,-0.0989633047898,-0.000802684516486,-23344.6059084,24136.1551235,-5.3866224723e-11,3288.27400294,1122.2114537,-415.719157468,-2036.82917369,26269.6480911,-6338.391418,-19931.256673,1.45244428152,59.9580008973,-0.493903621057,0.00404695709797,-0.0983106102833,-0.000463575494433,-18245.6610054,17023.7033183,4.86835011569e-13,8823.85797504,1476.74303284,-365.896666843,-1936.2131507,14733.107751,4821.84069044,-19554.9484415,1.85325929373,89.9534855285,-0.548079792794,0.0657219840223,-0.0435576458569
0.0044,143.705687215,2.7574866186e-06,246598.812863,16782.3356033,-245815.099623,-4.01075922575e-06,416.89322577,16799.9730555,-434.810904879,7.31128942496e-20,1.24102329355e-09,-1.00273620385e-19,6946.83333159,7227.5443366,-14174.3776682,6946.47038741,7227.48644291,-14173.9568303,7399.63380214,7524.62351615,-14924.2573183,7092.40404094,5923.32402987,-12980.3873775,7092.19366957,5923.50547693,-12980.3584532,7467.25147393,5696.92164105,-13128.8324217,-1426.20277192,-688.089778856,2121.91834298,-1313.65221886,-635.655794129,1955.9761433,6946.83333159,7227.5443366,-14174.3776682,6946.47038741,7227.48644291,-14173.9568303,7399.63380214,7524.62351615,-14924.2573183,143.705687215,246598.812863,-245815.099623,416.893223013,17.6374522674,-434.810900868,1.05,0.5,-0.000922034099769,0.95,0.75,-0.000582275256858,-24691.0199126,23904.7799155,-6.57514179611e-12,3368.66641376,1182.49003601,-414.95322568,-2012.38149574,26521.2806513,-5322.83596754,-21198.4446838,1.44216598839,59.9521323323,-0.529980321879,0.00377874361056,-0.112330598131,-0.000922034099769,-24686.5505468,23904.735751,6.42208424843e-11,3367.1990871,1183.38386988,-414.952501695,-2012.37768527,26517.9579231,-5319.86595664,-21198.0919665,1.44207956818,59.9521346989,-0.529941134513,0.00455542550167,-0.111678352082,-0.000582275256858,-19338.1261268,16838.8638291,4.85613012698e-13,8891.48174865,1562.08940218,-364.109757864,-1907.03509383,14534.5643601,5783.19894987,-20317.7633099,1.84690756506,89.9469693232,-0.589212584078,0.0746750703618,-0.0494603412667
0.0046,-53888.6815549,2.72038821644e-06,274951.60058,20979.9445375,-219905.596289,-4.16213359792e-06,445.784808639,21011.6636984,-477.934061308,2.50992144764e-20,1.42479160075e-09,-7.62690792484e-20,4482.33877456,9741.68762426,-14224.0263988,4482.00173935,9741.68542237,-14223.6871617,5166.52369022,9786.35345468,-14952.8771449,5058.2783455,8235.9630196,-13250.1396663,5058.10877621,8236.13151597,-13250.1385933,5422.61322423,7893.86031542,-13272.3718408,-1396.37900609,-788.080685789,2194.86264978,-1285.82961803,-727.955733711,2022.8813568,4482.33877456,9741.68762426,-14224.0263988,4482.00173935,9741.68542237,-14223.6871617,5166.52369022,9786.35345468,-14952.8771449,-53888.6815549,274951.60058,-219905.596289,445.784805918,31.7191609124,-477.934057146,1.05,0.5,-0.00106375932946,0.95,0.75,-0.000723330619865,-26668.4800465,23902.6369365,8.38494119618e-12,3483.02824816,1274.76322833,-417.814673977,-2008.28168923,27266.5201752,-4485.87803556,-22780.6421396,1.44652726478,59.9458553679,-0.565556629571,0.00429351267685,-0.126604304908,-0.00106375932946,-26663.7958955,23902.5788671,1.30703467345e-11,3481.49465136,1275.695788,-417.81372189,-2008.2766552,27262.925065,-4482.94725936,-22779.9778056,1.44643588617,59.9458582179,-0.565511453007,0.005087890091,-0.125952415266,-0.000723330619865,-20861.5186821,16794.6113242,4.84394081151e-13,8984.4311236,1683.45718344,-365.157962678,-1895.0652035,14593.4415128,6806.6321867,-21400.0736995,1.85373112813,89.9399838267,-0.629986558381,0.0842369010148,-0.055756357858
0.0048,-34255.9289041,2.67080120163e-06,287674.565257,25725.7209538,-252002.000692,-4.31414648199e-06,474.215370809,25773.5259748,-522.65428535,9.91989373459e-22,1.62058445887e-09,-6.56405287755e-20,6179.13817456,9435.65743649,-15614.7956111,6178.80341657,9435.50184351,-15614.3052601,6388.39919513,9692.51974239,-16080.9189375,6501.79491012,7872.36402924,-14320.1754814,6501.54978684,7872.53138738,-14320.0977163,6734.75819837,7767.71817557,-14448.492916,-1375.10891562,-891.016503517,2279.92710319,-1265.91293606,-822.967791821,2100.9477689,6179.13817456,9435.65743649,-15614.7956111,6178.80341657,9435.50184351,-15614.3052601,6388.39919513,9692.51974239,-16080.9189375,-34255.9289041,287674.565257,-252002.000692,474.215368139,47.8050210197,-522.654281036,1.05,0.5,-0.00123060939989,0.95,0.75,-0.000889491855648,-28408.5634798,23330.5975623,-1.82043201121e-11,3584.66310198,1354.86697366,-411.544518496,-1953.74031439,27626.2603883,-3650.75185465,-23975.5085337,1.4173089857,59.939174999,-0.600387687572,0.00482758298901,-0.14176258832,-0.00123060939989,-28403.6644547,23330.53046,-4.9567128409e-11,3583.0634291,1355.83804329,-411.543414483,-1953.73449054,27622.4065714,-3647.89209287,-23974.5144785,1.41721486346,59.9391784046,-0.600335909084,0.00564145561095,-0.141110946894,-0.000889491855648,-22209.2637577,16366.7939427,4.83178209231e-13,9067.47821182,1789.40464055,-358.325267287,-1836.2745987,14479.2561242,7704.43520324,-22183.6913275,1.82221202626,89.9325349959,-0.67007965933,0.094391632278,-0.0624335738116
